address,city,state,zip,longitude,latitude,country,establishment
1601B Hwy 17 North,"
North Myrtle Beach",SC,29582,-78.65873,33.84463,United States,La Quinta
2600 Eagles Wings Pl,"
North Platte",NE,69101,-100.726731,41.108469,United States,La Quinta
6020 West Hospitality Rd,"
Tucson",AZ,85743,-111.093134,32.358763,United States,La Quinta
136 Regency Park,"
OFallon",IL,62269,-89.938709,38.588545,United States,La Quinta
8465 Enterprise Way,"
Oakland",CA,94621,-122.193325,37.742507,United States,La Quinta
20777 Hesperian Blvd,"
Hayward",CA,94541,-122.11782,37.664537,United States,La Quinta
3530 SW 36th Ave,"
Ocala",FL,34474,-82.182844,29.150842,United States,La Quinta
106 32nd Street,"
Ocean City",MD,21842,-75.072791,38.361378,United States,La Quinta
816 North Atlantic Ave,"
Daytona Beach",FL,32118,-81.014023,29.239315,United States,La Quinta
4118 Faudree Rd,"
Odessa",TX,79765,-102.288743,31.917617,United States,La Quinta
4122 Faudree Road,"
Odessa",TX,79765,-102.288553,31.918492,United States,La Quinta
5001 East Bus. I-20,"
Odessa",TX,79761,-102.312935,31.873196,United States,La Quinta
3003 West Memorial Rd,"
Oklahoma City",OK,73134,-97.570143,35.610715,United States,La Quinta
808 S. Meridian Ave.,"
Oklahoma City",OK,73108,-97.600556,35.458611,United States,La Quinta
5653 Tinker Diagonal,"
Midwest City",OK,73110,-97.42237,35.446053,United States,La Quinta
2140 Riverwalk Dr,"
Moore",OK,73160,-97.49318,35.319147,United States,La Quinta
930 Ed Noble Pkwy,"
Norman",OK,73072,-97.482773,35.207202,United States,La Quinta
4829 Northwest Expressway,"
Oklahoma City",OK,73132,-97.608978,35.545383,United States,La Quinta
11500 West - I 40 Service Rd,"
Yukon",OK,73099,-97.726092,35.467032,United States,La Quinta
20570 West 151st St,"
Olathe",KS,66061,-94.819061,38.855918,United States,La Quinta
4704 Park Center Ave Northeast,"
Lacey",WA,98516,-122.821183,47.049379,United States,La Quinta
1201 Ave H,"
Carter Lake",IA,51510,-95.914052,41.281023,United States,La Quinta
3330 North 104th Ave,"
Omaha",NE,68134,-96.075383,41.289464,United States,La Quinta
10760 M St,"
Omaha",NE,68127,-96.079951,41.211681,United States,La Quinta
3555 Inland Empire Blvd,"
Ontario",CA,91764,-117.572896,34.07152,United States,La Quinta
2721 Hotel Terrace,"
Santa Ana",CA,92705,-117.85324,33.71015,United States,La Quinta
2220 Hwy 62 South,"
Orange",TX,77630,-93.820249,30.112789,United States,La Quinta
521 West University Pkwy,"
Orem",UT,84058,-111.708174,40.272696,United States,La Quinta
1100 West 780 North,"
Orem",UT,84057,-111.722159,40.311346,United States,La Quinta
7160 North Frontage Rd,"
Orlando",FL,32812,-81.312991,28.459061,United States,La Quinta
7931 Daetwyler Dr,"
Orlando",FL,32812,-81.338811,28.452227,United States,La Quinta
8504 Universal Blvd,"
Orlando",FL,32819,-81.468404,28.440714,United States,La Quinta
5825 International Dr,"
Orlando",FL,32819,-81.46011,28.46313,United States,La Quinta
1060 Greenwood Blvd,"
Lake Mary",FL,32746,-81.364027,28.748653,United States,La Quinta
2051 Consulate Dr,"
Orlando",FL,32837,-81.405644,28.428448,United States,La Quinta
11805 Research Pkwy,"
Orlando",FL,32826,-81.207217,28.588528,United States,La Quinta
5621 Major Blvd,"
Orlando",FL,32819,-81.45298,28.481027,United States,La Quinta
1886 Rath Lane,"
Oshkosh",WI,54902,-88.581723,44.03283,United States,La Quinta
10610 Marty St,"
Overland Park",KS,66212,-94.67074,38.93515,United States,La Quinta
8949 N Garnett Rd.,"
Owasso",OK,74055,-95.847394,36.284741,United States,La Quinta
100 Colonial Drive,"
Oxford",AL,36203,-85.790504,33.613421,United States,La Quinta
3960 Coleman Crossing Circle,"
Paducah",KY,42001,-88.68294,37.08611,United States,La Quinta
3000 South Loop 256,"
Palestine",TX,75801,-95.629281,31.734226,United States,La Quinta
500 W Harvester,"
Pampa",TX,79065,-100.970668,35.549916,United States,La Quinta
17710 West Panama City Beach Pkwy,"
Panama City Beach",FL,32413,-85.904302,30.236849,United States,La Quinta
7115 Coastal Palms Blvd,"
Panama City Beach",FL,32408,-85.761369,30.174413,United States,La Quinta
1030 East 23rd St,"
Panama City",FL,32405,-85.642207,30.189363,United States,La Quinta
3205 Northeast Loop 286,"
Paris",TX,75460,-95.51776554,33.67347831,United States,La Quinta
2205 Pasadena Freeway,"
Pasadena",TX,77506,-95.183269,29.713591,United States,La Quinta
3490 East Sam Houston Pkwy South,"
Pasadena",TX,77505,-95.158081,29.658621,United States,La Quinta
2615 Buena Vista Dr,"
Paso Robles",CA,93446,-120.671403,35.645172,United States,La Quinta
9002 Broadway St,"
Pearland",TX,77584,-95.359365,29.558498,United States,La Quinta
170 Medical Dr,"
Pearsall",TX,78061,-99.118953,28.898133,United States,La Quinta
101 South Frontage Road I-20 West,"
Pecos",TX,79772,-103.501103,31.395457,United States,La Quinta
7750 North Davis Hwy,"
Pensacola",FL,32514,-87.221229,30.50556,United States,La Quinta
4389 Venture Dr,"
Peru",IL,61354,-89.129994,41.363135,United States,La Quinta
4607 N Cage Blvd,"
Pharr",TX,78577,-98.178405,26.234571,United States,La Quinta
4603 N. Cage Blvd,"
Pharr",TX,78577,-98.17921,26.234456,United States,La Quinta
53 Industrial Highway,"
Essington",PA,19029,-75.30739,39.867421,United States,La Quinta
15241 South 50th St,"
Phoenix",AZ,85044,-111.97356,33.306932,United States,La Quinta
4929 West McDowell Rd,"
Phoenix",AZ,85035,-112.16634,33.46581,United States,La Quinta
902 West Grove Ave,"
Mesa",AZ,85210,-111.852067,33.390577,United States,La Quinta
2510 W Greenway Rd,"
Phoenix",AZ,85023,-112.114636,33.625699,United States,La Quinta
8888 East Shea Blvd,"
Scottsdale",AZ,85260,-111.890062,33.583395,United States,La Quinta
911 South 48th St,"
Tempe",AZ,85281,-111.977048,33.420344,United States,La Quinta
2725 North Black Canyon Hwy,"
Phoenix",AZ,85009,-112.112429,33.479474,United States,La Quinta
16321 North 83rd Ave,"
Peoria",AZ,85382,-112.232847,33.634992,United States,La Quinta
219 Emert St,"
Pigeon Forge",TN,37863,-83.552852,35.78238,United States,La Quinta
125 Community Center Drive,"
Pigeon Forge",TN,37863,-83.579771,35.806506,United States,La Quinta
2410 S Broadway St.,"
Pittsburg",KS,66762,-94.706291,37.382809,United States,La Quinta
8507 University Blvd,"
Moon Township",PA,15108,-80.222608,40.5079,United States,La Quinta
18 Pratt Rd,"
Plainfield",CT,06374,-71.91094,41.664265,United States,La Quinta
6624 Communications Parkway,"
Plano",TX,75024,-96.832264,33.062755,United States,La Quinta
7901 Southwest 6th St,"
Plantation",FL,33324,-80.25739,26.11385,United States,La Quinta
16 Plaza Blvd,"
Plattsburgh",NY,12901,-73.496464,44.697585,United States,La Quinta
7540 118th Ave,"
Pleasant Prairie",WI,53158,-87.949722,42.566526,United States,La Quinta
1440 Bench Road,"
Pocatello",ID,83201,-112.433173,42.900519,United States,La Quinta
3200 W. Temple Ave.,"
Pomona",CA,91768,-117.80381,34.046394,United States,La Quinta
3413 N 14th St,"
Ponca City",OK,74601,-97.067042,36.745642,United States,La Quinta
14 Regency Parkway,"
Pontoon Beach",IL,62040,-90.071973,38.745169,United States,La Quinta
7540 Memorial Blvd,"
Port Arthur",TX,77642,-93.980848,29.937235,United States,La Quinta
812 Kings Hwy,"
Port Charlotte",FL,33980,-82.04843,27.017164,United States,La Quinta
910 Hwy 35 North,"
Port Lavaca",TX,77979,-96.630024,28.632121,United States,La Quinta
1791 Dunlawton,"
Port Orange",FL,32129,-81.028048,29.107523,United States,La Quinta
11207 Northeast Holman St,"
Portland",OR,97220,-122.547128,45.568957,United States,La Quinta
4319 NW Yeon Ave,"
Portland",OR,97210,-122.730422,45.553342,United States,La Quinta
340 Park Ave,"
Portland",ME,04102,-70.28195,43.65567,United States,La Quinta
261 Interstate Commercial Parkloop,"
Prattville",AL,36066,-86.40979,32.48599,United States,La Quinta
4499 E State Route 69,"
Prescott",AZ,86301,-112.384424,34.551183,United States,La Quinta
4801 North Elizabeth St,"
Pueblo",CO,81008,-104.616446,38.324071000000004,United States,La Quinta
37-18 Queens Blvd,"
Long Island City",NY,11101,-73.92823,40.743988,United States,La Quinta
1450 Tyler Ave,"
Radford",VA,24141,-80.540369,37.126777,United States,La Quinta
191 Crescent Commons,"
Cary",NC,27518,-78.784147,35.735803,United States,La Quinta
2211 Summit Park Ln,"
Raleigh",NC,27612,-78.676053,35.833622,United States,La Quinta
1001 Aerial Center Pkwy,"
Morrisville",NC,27560,-78.816589,35.85856,United States,La Quinta
1001 Hospitality Ct,"
Morrisville",NC,27560,-78.816956,35.859906,United States,La Quinta
11131 Folsom Blvd,"
Rancho Cordova",CA,95670,-121.270881,38.605137,United States,La Quinta
1416 North Elk Vale Rd,"
Rapid City",SD,57701,-103.14887,44.09956,United States,La Quinta
128 North Expressway 77,"
Raymondville",TX,78580,-97.769971,26.483886,United States,La Quinta
2180 Hilltop Dr,"
Redding",CA,96002,-122.357954,40.575875,United States,La Quinta
4001 Market St,"
Reno",NV,89502,-119.782373,39.509542,United States,La Quinta
1301 Huguenot Rd,"
Midlothian",VA,23113,-77.611606,37.509295,United States,La Quinta
16280 International Street,"
Doswell",VA,23047,-77.446414,37.849904,United States,La Quinta
9040 Pams Ave,"
Richmond",VA,23237,-77.427581,37.401114,United States,La Quinta
1751 Lexington Rd,"
Richmond",KY,40475,-84.312822,37.769434,United States,La Quinta
600 Wapiti Ct,"
Rifle",CO,81650,-107.77357,39.52396,United States,La Quinta
140 Sheraton Dr,"
Salem",VA,24153,-80.032353,37.321267,United States,La Quinta
4353 Canal Place SE,"
Rochester",MN,55904,-92.46287,43.959183,United States,La Quinta
7401 Walton St.,"
Rockford",IL,61108,-88.971828,42.268576,United States,La Quinta
2921 Highway 35 N,"
Rockport",TX,78382,-97.041797,28.058097,United States,La Quinta
689 East Interstate 30,"
Rockwall",TX,75087,-96.469065,32.896964,United States,La Quinta
15 Chateau Dr,"
Rome",GA,30161,-85.153265,34.222206,United States,La Quinta
28332 Southwest Fwy 59,"
Rosenberg",TX,77471,-95.811751,29.532868,United States,La Quinta
200 East 19th St,"
Roswell",NM,88201,-104.519935,33.415771,United States,La Quinta
150 Parker Dr,"
Austin",TX,78728,-97.674186,30.474859,United States,La Quinta
26147 US Highway 70,"
Ruidoso Downs",NM,88346,-105.621959,33.326486,United States,La Quinta
111 East Harrell Dr,"
Russellville",AR,72802,-93.135191,35.303822,United States,La Quinta
200 Jibboom St,"
Sacramento",CA,95811,-121.505185,38.597887,United States,La Quinta
4604 Madison Ave,"
Sacramento",CA,95841,-121.357287,38.659677,United States,La Quinta
8 Keewaydin Dr,"
Salem",NH,03079,-71.245871,42.774373,United States,La Quinta
890 Hawthorne Ave Southeast,"
Salem",OR,97301,-122.99615,44.920551,United States,La Quinta
201 East Diamond Drive,"
Salina",KS,67401,-97.610458,38.878368,United States,La Quinta
300 South Salisbury Blvd,"
Salisbury",MD,21801,-75.596638,38.364309,United States,La Quinta
4905 West Wiley Post Way,"
Salt Lake City",UT,84116,-112.008206,40.773405,United States,La Quinta
1965 North 1200 West,"
Layton",UT,84041,-111.987963,41.088349,United States,La Quinta
7231 South Catalpa St,"
Midvale",UT,84047,-111.902494,40.619935,United States,La Quinta
3540 South 2200 West,"
Salt Lake City",UT,84119,-111.94858,40.695563,United States,La Quinta
2307 Loop 306,"
San Angelo",TX,76904,-100.475807,31.416031,United States,La Quinta
850 Halm Blvd,"
San Antonio",TX,78216,-98.481047,29.518862,United States,La Quinta
3180 Goliad Rd,"
San Antonio",TX,78223,-98.429394,29.35111,United States,La Quinta
100 W. Cesar Chavez Blvd,"
San Antonio",TX,78204,-98.497408,29.420247,United States,La Quinta
6111 IH-10 East,"
San Antonio",TX,78219,-98.3625966,29.445694,United States,La Quinta
6410 I-35 North,"
San Antonio",TX,78218,-98.401802,29.488601,United States,La Quinta
12822 I-35 North,"
San Antonio",TX,78233,-98.34608,29.555856,United States,La Quinta
6511 West Military Drive,"
San Antonio",TX,78227,-98.627563,29.400525,United States,La Quinta
900 Dolorosa St,"
San Antonio",TX,78207,-98.499488,29.424297,United States,La Quinta
4431 Horizon Hill Blvd,"
San Antonio",TX,78229,-98.555667,29.51654,United States,La Quinta
1017 N Loop 1604 E,"
San Antonio",TX,78232,-98.478011,29.611989,United States,La Quinta
11155 West Loop 1604 North,"
San Antonio",TX,78254,-98.675087,29.545977,United States,La Quinta
303 Blum St,"
San Antonio",TX,78205,-98.482471,29.423821,United States,La Quinta
7134 Northwest Loop 410,"
San Antonio",TX,78238,-98.628099,29.454693,United States,La Quinta
7202 South Pan Am Expwy,"
San Antonio",TX,78224,-98.525624,29.355711,United States,La Quinta
25042 IH-10 West,"
San Antonio",TX,78257,-98.633803,29.674402,United States,La Quinta
5922 I-10 West,"
San Antonio",TX,78201,-98.533714,29.483886,United States,La Quinta
205 East Hospitality Ln,"
San Bernardino",CA,92408,-117.28313,34.065754,United States,La Quinta
760 Macadamia Dr,"
Carlsbad",CA,92011,-117.31404,33.10635,United States,La Quinta
150 Bonita Rd,"
Chula Vista",CA,91910,-117.062048,32.647389,United States,La Quinta
10185 Paseo Montril,"
San Diego",CA,92129,-117.106399,32.950618,United States,La Quinta
4610 De Soto Street,"
San Diego",CA,92109,-117.217931,32.80693,United States,La Quinta
937 North Coast Hwy,"
Oceanside",CA,92054,-117.384496,33.202764,United States,La Quinta
2380 Moore St,"
San Diego",CA,92110,-117.194662,32.749279,United States,La Quinta
641 Camino Del Rio South,"
San Diego",CA,92108,-117.15845,32.76354,United States,La Quinta
630 Sycamore Ave,"
Vista",CA,92083,-117.216998,33.166746,United States,La Quinta
20 Airport Blvd,"
South San Francisco",CA,94080,-122.407538,37.650684,United States,La Quinta
1390 El Camino Real,"
Millbrae",CA,94030,-122.400903,37.610262,United States,La Quinta
2585 Seaboard Ave,"
San Jose",CA,95131,-121.938551,37.37815,United States,La Quinta
111 Center Point Court,"
San Marcos",TX,78666,-97.980113,29.824809,United States,La Quinta
1619 I-35 North,"
San Marcos",TX,78666,-97.909926,29.896737,United States,La Quinta
415 Cedar St,"
Sandpoint",ID,83864,-116.551927,48.275984,United States,La Quinta
3304 Milan Rd,"
Sandusky",OH,44870,-82.682802,41.427237,United States,La Quinta
1601 State Street,"
Santa Barbara",CA,93101,-119.710005,34.426869,United States,La Quinta
25201 The Old Rd,"
Stevenson Ranch",CA,91381,-118.564751,34.376067,United States,La Quinta
4298 Cerrillos Rd,"
Santa Fe",NM,87507,-106.019228,35.635102,United States,La Quinta
2277 Historic Rte 66,"
Santa Rosa",NM,88435,-104.66831,34.945491,United States,La Quinta
5931 Commercial Way,"
Sarasota",FL,34232,-82.449748,27.340223,United States,La Quinta
1803 North Tamiami Trail,"
Sarasota",FL,34234,-82.54716,27.35327,United States,La Quinta
414 Gray St,"
Pooler",GA,31322,-81.24062,32.114214,United States,La Quinta
6 Gateway Blvd South,"
Savannah",GA,31419,-81.281455,32.002669,United States,La Quinta
6805 Abercorn St,"
Savannah",GA,31405,-81.113014,32.015227,United States,La Quinta
8484 Abercorn St,"
Savannah",GA,31406,-81.126485,32.000047,United States,La Quinta
17650 Four Oaks Ln,"
Schertz",TX,78154,-98.27793,29.605234,United States,La Quinta
504 North Poplar St,"
Searcy",AR,72143,-91.690983,35.251415,United States,La Quinta
10530 Northeast Northup Way,"
Kirkland",WA,98033,-122.199839,47.642731,United States,La Quinta
2224 8th Ave,"
Seattle",WA,98121,-122.339453,47.617643,United States,La Quinta
2824 South 188th St,"
Seattle",WA,98188,-122.297016,47.435136,United States,La Quinta
4115 US 27 South,"
Sebring",FL,33870,-81.431094,27.461215,United States,La Quinta
350 Lighting Way,"
Secaucus",NJ,07094,-74.04943,40.790192,United States,La Quinta
1501 Hwy 46 North,"
Seguin",TX,78155,-97.992564,29.581314,United States,La Quinta
2428 Winfield Dunn Pkwy,"
Sevierville",TN,37764,-83.583128,35.935254,United States,La Quinta
5401 Enterprise Ct,"
Shawnee",OK,74804,-96.91034,35.38522,United States,La Quinta
2932 Kohler Memorial Dr,"
Sheboygan",WI,53081,-87.745829,43.757193,United States,La Quinta
2912 Hwy 75 North,"
Sherman",TX,75090,-96.611787,33.668303,United States,La Quinta
6700 Financial Circle,"
Shreveport",LA,71129,-93.862108,32.449416,United States,La Quinta
560 Silverthorne Ln,"
Silverthorne",CO,80498,-106.065643,39.630544,United States,La Quinta
4521 W. 41st Street,"
Sioux Falls",SD,57106,-96.782126,43.51451,United States,La Quinta
126 Holiday Blvd,"
Slidell",LA,70460,-89.829519,30.311755,United States,La Quinta
2537 Highwood Blvd,"
Smyrna",TN,37167,-86.568087,35.969258,United States,La Quinta
2971 Main St West,"
Snellville",GA,30078,-84.036491,33.853161,United States,La Quinta
23040 Lincolnway West,"
South Bend",IN,46628,-86.313813,41.696511,United States,La Quinta
1285 Williston Rd,"
South Burlington",VT,05403,-73.173183,44.467249,United States,La Quinta
7000 Padre Blvd,"
South Padre Island",TX,78597,-97.169965,26.137937,United States,La Quinta
9601 N Newport Hwy.,"
Spokane",WA,99218,-117.406573,47.744904,United States,La Quinta
3808 North Sullivan Rd,"
Spokane Valley",WA,99216,-117.195478,47.691296,United States,La Quinta
1300 South 48th St,"
Springdale",AR,72762,-94.18364,36.173909,United States,La Quinta
2445 N. Airport Plaza Avenue,"
Springfield",MO,65803,-93.346429,37.242838,United States,La Quinta
1121 Lejune Dr.,"
Springfield",IL,62703,-89.641006,39.746292,United States,La Quinta
2535 South Campbell,"
Springfield",MO,65807,-93.295728,37.168855,United States,La Quinta
100 Congress Street,"
Springfield",MA,01104,-72.595256,42.10948,United States,La Quinta
813 Fairfax Rd,"
Saint Albans",VT,05478,-73.072954,44.793862,United States,La Quinta
250 Outlet Mall Blvd,"
Saint Augustine",FL,32084,-81.408351,29.918613,United States,La Quinta
91 East 2680 South,"
Saint George",UT,84790,-113.58283,37.06301,United States,La Quinta
318 Taylor Rd,"
Hazelwood",MO,63042,-90.355232,38.780808,United States,La Quinta
13615 Riverport Drive,"
Maryland Heights",MO,63043,-90.463709,38.750752,United States,La Quinta
11805 Lackland Rd,"
Saint Louis",MO,63146,-90.434487,38.698237,United States,La Quinta
6638 4th Street North,"
St. Petersburg",FL,33702,-82.638751,27.83342,United States,La Quinta
135 Harvard Ave,"
Stamford",CT,06902,-73.56222,41.04371,United States,La Quinta
982 Highway 12 East,"
Starkville",MS,39759,-88.79391,33.481111,United States,La Quinta
3155 Ingles Ln,"
Steamboat Springs",CO,80487,-106.81493,40.4484,United States,La Quinta
105 Christy Plaza,"
Stephenville",TX,76401,-98.241886,32.201662,United States,La Quinta
4917 Main St,"
Stevens Point",WI,54481,-89.532148,44.523108,United States,La Quinta
5285 West 6th Ave,"
Stillwater",OK,74074,-97.130835,36.114559,United States,La Quinta
2710 West March Ln,"
Stockton",CA,95219,-121.344469,37.983028,United States,La Quinta
349 Liberty St,"
Pawcatuck",CT,06379,-71.844755,41.397592,United States,La Quinta
